date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,5.401564419709407,5.928236872633495,6.97684168144478,4.928360157671788,4.9269682253614615,8.08161641798978,1.1877879629130423,3.42906292494589,9.941915237136262,11.964829763699559,5.6428864042540505,3.3069696087966856,0.828174169271756,0.2508014402655721,8.119491638684307,0.2290630079686977,7.99479989990347,1.8555591028636522,8.529286823510681,6.5574750956314904,6.716615780351117,7.360575281906249,12.59703230237786,19.07487114861006,14.286524802966406
2019-01-23,0.19135065775055213,0.38036500856508854,0.2695131910636451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28466231290741323,0.0,1.2423709669202978,0.0,0.9604861482237839,0.0,0.8792657498192828,0.0,0.0,0.0,0.1308669550454796
2019-01-24,1.2380493698861859,3.63947882413236,7.297566747188076,0.7687752507252866,1.8444323117806183,9.978091177425437,2.5385427341328297,4.090289942731402,12.340759308082665,0.19496426919597507,0.41529555812142416,0.0,0.2619646593720049,1.796097573052508,1.6889541925225329,6.644301952799577,4.817312767226722,7.209274188329973,7.596745033533743,12.137219904448576,14.445288707058648,14.747088610720493,18.966438345043915,11.004731468365721,8.62005605442399
2019-01-25,18.20846311544073,13.239195352885753,13.277429729931255,19.82290214911516,16.251691542684775,15.692195277439705,17.725736644897356,15.252523578339666,15.497676439834668,16.58798505487225,17.8514946912317,23.50711684334364,20.637333806695807,19.787658914786817,15.320409086188048,24.12133120492672,14.873595311564118,17.894041828783628,12.554156155471803,16.19636568906742,16.47695462423437,17.084208409202112,16.68481376962497,12.82720445711034,12.642344034966218
2019-01-26,3.8763358890558957,0.820893034579347,0.19496426919597507,1.9955187938434462,0.0,0.19836039270243452,0.8005567065259227,0.17152599413675818,0.45507186721603654,8.001248918102014,10.03407019576523,6.686159834163687,2.3413113231662623,3.59137598533706,2.322044829593178,1.37647759400455,1.1939784724700204,1.0758489337313257,0.7412335513428739,2.8713098417493943,1.5553564195370713,0.3465405895755858,0.23745425674733878,3.0063626377831945,2.201649115377726
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11969608480712397,0.0,0.274602807896934,0.0,0.3175630672526382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332611417615081
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,3.833734389399701,3.224116280130845,4.871124832011736,7.9146332983297345,4.268018681548267,5.0941305673673,7.202690517287895,3.0478899295356467,2.142173602635665,1.1520371991063971,3.2030697299879582,6.883188600986924,7.216604709530158,6.2100106453816455,1.274714798553842,6.517987871187267,3.100459365568271,2.3688130629434565,6.203009776438184,1.1352465271354741,11.571467489797655,9.77162983786898,6.061363509584242,3.319408505538399,3.4013307374124775
2019-01-30,2.3738746409886096,7.764431287675812,7.391926910756068,2.0859411543023683,10.010888010280215,17.161143029928965,0.32650645239671316,1.640420159125869,4.02815905528803,0.9585884511776889,0.6235790000813571,0.9916241463826596,0.16263162889875019,0.0,3.682009225477427,0.0,7.728766467483079,0.4430811715205152,7.939371329178672,1.1017271825830803,10.252326640581087,17.122380922180742,13.670122034135286,3.152030864654461,2.2243153392183954
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-06,6.779289605957156,7.423708119536945,7.345765738816392,8.326137535363523,7.891730187565745,8.401649982785473,9.051972581544481,9.08680578669308,9.595430560335227,6.1263798787228385,6.7251237674433195,7.976657201345648,8.498066253720905,9.692372319795737,6.452643466456582,9.82930108539192,6.7980355193636735,11.541614464773845,7.251238340180207,11.356547806596337,7.62648741498126,8.179500418913573,8.45020616177315,9.34871882041003,10.528156980542828
2019-02-07,0.0,0.0,0.12408090291613603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22096829232881585,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.39882408672123126,0.4731558991612316,0.38270131550110426,1.0516230228963253,1.0651513638456418,0.5766142527353229,1.2987517884454647,0.8535797957860225,0.5310919751589185,0.2956068970528942,0.217185099517306,1.3836590315403612,2.2276073365489055,2.4557611527220304,0.3492221286417938,1.7230020547756117,0.5655941227196362,1.1828207476624781,0.4978679549638692,0.9875208119867434,0.18432317605995682,0.165464543360844,0.3881748896129818,0.5353102802392329,0.5637044472128074
2019-02-13,0.7828974840878277,0.5455442746543394,0.7828974840878277,0.408512159538609,0.0,0.17780949360517515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194933502820267,0.0,0.7683871069848385,0.0,0.6530628846613608,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,1.768551900003643,1.7533227766138164,1.4990430472361989,2.4781386872238818,1.8673294047107742,1.8476612789430369,3.0575094648136836,3.2785528332233467,2.8987136376777096,1.4878416247498718,1.5257009185610813,2.2483239810823203,2.842507925281204,3.572015272874393,1.5065193251109135,3.0721786948664316,1.8724036090575806,2.6943612690339025,1.4975659510631993,2.3225017765044487,1.5747805495901637,1.9377199950618755,1.706996069410521,1.7010557425508306,2.23672771838098
2019-02-16,9.954783829217122,12.637192073444119,13.893734235601496,13.506928810281071,13.327406937287147,15.136141552722151,14.525323635472613,12.590962138834048,15.199886294865518,5.983581020919135,7.764722122276419,9.727065960509455,12.28396566847105,16.651797345426814,9.95489027227373,18.112448073721577,11.480234578115288,15.57247223308673,13.40923333904129,15.775466184374936,13.131478035076471,15.557209356449533,15.384545227966713,13.616257071669896,13.607373981535419
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,0.11969608480712397,0.1513404468240313,0.2508014402655721,0.48560740124777957,0.32872291066551423,0.13333830961885715,0.22514122572565776,0.11969608480712397,0.0,0.0,0.11969608480712397,0.509803538633071,0.19836039270243452,0.14083318847625143,0.0,0.11332611417615081,0.23745425674733878,0.0,0.49825888839162474,0.0,0.7541452540762691,0.10932135287940718,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485353914513004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,11.83784197020644,12.760457155738269,10.680336197959408,13.453903868001852,14.899275986433125,14.226251964387236,13.35680302548422,21.776842362978503,20.764549995503327,10.470607189432286,9.968508167081886,10.127907214531724,8.588277740574668,12.997821789749317,12.745359739062463,16.769939120618023,14.062095430208725,20.982462977796153,6.253670197165947,12.845930839927917,5.986272260406066,9.989666106765283,13.71637800689457,10.885734922171807,16.097367906846106
2019-02-21,8.488618523315976,12.10426151475294,14.622970145699707,8.8645317329868,12.300134759130902,13.271385000912975,7.440828528286573,7.481002501380063,10.646089624968598,4.841617739139186,6.0454540208785,8.756902667806353,8.694502615058518,7.393181076771694,7.700876889885422,6.225687034910492,11.462865289582318,7.211895622233525,14.854426798330033,9.537042898027812,15.905343237647198,15.928411965975098,14.613052410279241,14.572871221035332,12.27202735148472
2019-02-22,5.879319509117272,4.099373604766108,3.312273614464443,8.448886256883744,5.366767880099443,3.2666940989648534,7.310746987536596,6.295009898466139,4.28323581576386,4.923839252509903,6.299671930206081,8.806005735812212,6.638115869721311,5.1417580793379845,4.2124879903790795,5.697730855253248,4.176528233565044,5.341119334892783,3.773936794518058,4.305540293512223,4.303427124522888,3.1237640572315457,3.4418996138888547,4.058566184366117,3.901239374547603
2019-02-23,2.1586032897312,3.6109210365866886,2.8849719163002856,2.5936040937914875,6.648293231514184,2.0290844828704504,5.358449228627214,10.094614380659957,4.011515947860107,2.9783003706057767,1.8817460132220059,2.453531974530018,3.4069448908461917,7.3125022186451725,3.548275772242738,4.692926680042437,3.1767661932125715,10.371502631741691,2.074037932034135,11.283520801897893,1.0007536820826848,1.9529820636347732,1.7956099988642746,4.540236234262074,3.776613868993996
2019-02-24,0.0,0.0,0.38014999404644195,0.20181572939301964,1.0440105742178634,7.750503495967511,0.19496426919597507,3.980660030899573,9.132298884541799,0.0,0.0,0.13333830961885715,0.0,0.5736674602092269,0.0,1.250039153112076,0.0,9.66903397936757,0.0,13.324153353456728,0.2131596308269268,2.577537898207765,18.780407519297825,10.932138288697837,11.465952837917586
2019-02-25,0.0,0.0,0.31710637550451926,0.1685893017219043,0.0,1.732626394339406,4.959420028238146,1.5855940800748494,1.7755861723907524,0.0,0.0,0.1747652215472443,3.4421512903889315,10.173142239039256,0.0,11.546621906706847,0.0,7.846870320232654,0.0,4.589697714865215,0.28466231290741323,3.1985641076546396,7.476613257547427,1.2515696724214116,1.7749954511068473
2019-02-26,2.9570162080727553,2.497415378106691,2.7057930463510247,2.6988359500387853,3.063091390495585,2.6938595973540065,1.9980425712644438,2.397136213916461,1.820976378910321,2.299428381354843,2.6891522379759483,2.6310005450334955,2.3282476160035066,2.5368422816995415,2.703039544062576,2.1896304405072553,2.5817023276152757,2.2485114882594854,2.572567740750876,2.053694437503048,2.695836400447229,2.704581245178714,2.2314883126378335,1.8623361746492813,1.562653819909437
2019-02-27,0.2858596232833571,0.0,0.0,0.4805776413842733,0.0,0.0,0.28021900666381977,0.25368910144019685,0.12862634975314777,0.0,0.2458620323630631,0.13822288237312833,0.0,0.0,0.0,0.13822288237312833,0.0,0.45507186721603654,0.0,0.45507186721603654,0.0,0.0,0.12624232884701844,0.0,0.0
2019-02-28,0.4365486745701971,0.6437168840331176,0.903541347032618,1.0618225791145832,0.7026802372171808,0.8652854152556892,0.9452615332358227,1.1393937034102979,1.2257911944355286,0.2131596308269268,0.37239523038900924,0.7538050626393895,1.0990332593232277,1.527108129730763,0.3849091159509383,1.75031490559771,0.32574970106480183,1.1065573970140616,0.5349528778849906,1.09965714044853,1.0364630522223879,1.1086825814180288,0.7796926271042207,1.2768932988268833,1.1852156625499934
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.12624232884701844,0.0,0.0,0.0,0.0,0.12408090291613603,0.13822288237312833,0.2508014402655721,0.0,0.217185099517306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,17.141360820165183,17.13453533415555,23.01043815402208,19.209844897143228,19.46663006766706,26.43800521300745,18.517526558341704,17.82733661423099,23.560393977494844,18.94921710836088,20.15979118407187,16.34265962568336,16.283415743771073,13.521730636169341,14.9977862958855,17.81034095507394,16.28021116020302,17.73241919680354,21.001984057337257,18.922091089090117,25.992877559965518,32.07039423793386,26.809104778133648,23.446719571959374,19.793807067915317
2019-03-03,0.24650740718297925,0.0,0.3736414551533059,1.3593352222641182,1.4461072963340615,1.6900585241872896,6.808943211248261,4.462650446835218,3.478010069996575,0.0,0.559055606413417,1.9998985490317072,7.609915279170236,12.848377172852437,0.0,13.66540612284674,0.0,11.939978890413421,0.0,6.515032389150081,0.0,1.0261360943189832,1.4020251160695987,1.0047390125177433,2.755912908355108
2019-03-04,0.0,0.0,0.13507654840898575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12408090291613603,0.0,0.0,0.0
2019-03-05,9.637144435043883,18.554606581585748,33.0323210366035,7.776849073977218,11.725715847142803,22.637852214477363,10.594929240053721,21.199530441024677,27.43899246303547,5.269582742132142,7.37390552894373,8.140832372869992,8.311313154831721,7.405457688991246,6.402974532235992,10.333442544927339,12.02460492144759,17.876601964899077,20.92613514112385,24.6019172071712,38.09270914691644,29.370891952377246,29.566564140257185,37.611213603663806,27.011601545580323
2019-03-06,4.058178411514505,1.8426665919024143,0.9679613162805479,2.3122021831397275,0.4364765700731731,0.29527828928085875,0.6706984774310164,0.3710039144567443,0.7214544535112167,4.485350872627018,3.6809470966042217,3.6314035375276297,1.028850471875993,0.0,4.248779889481972,0.3264857450030776,2.198039005095737,0.6662433192888729,1.174217347278579,0.5692411711421768,0.5855067133378432,0.3883874161943448,0.5200080236401108,0.5484110973373457,0.44891856792427937
2019-03-07,1.3461473757192088,1.0912386255697635,1.307649142232139,1.447231284180293,1.3315270594901738,1.432924313830485,1.1917537216266294,1.1084218433698698,1.2448436589045078,1.4873262571063988,1.4467440059397432,1.4648648306087184,1.5979431551043695,10.626479171894172,1.3437903008738135,7.767770987172343,1.139809342871578,10.27344344588788,1.098780207341111,4.418536328937934,1.5764739683741658,1.2596032177082137,2.626732080378427,8.483132036262376,6.1886211879392325
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,23.25038926817664,22.223167734029442,24.6762754397868,16.120415909595458,20.2456788978722,24.034043476667144,14.87700521624408,13.378568925718612,18.88866225975124,28.905030817213973,20.105023527205653,17.481357139281318,15.685217340795312,7.719914796289604,24.208582775257685,9.253670394252365,24.69519465878226,10.993357919151544,24.67642954488962,15.100296863329568,29.846719545197683,28.075034751254353,23.455573428084342,22.833033213816588,13.875075541113016
2019-03-10,0.4085244229301928,0.2290630079686977,0.1747652215472443,0.7625374933115566,0.5521173485216451,0.469567077092909,1.068460869638185,0.4955711002257498,0.8430718612527106,0.4104187347019108,0.6830939426470521,0.8829120634303352,1.0060194264338354,1.186127683411255,0.32872291066551423,1.3852482449504584,0.15961729443633868,1.1166516286909385,0.0,1.304437875938952,0.1113858299302597,0.2922428031541324,0.7043895675672425,0.9599490146771813,1.187961445787836
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,5.556567659357969,1.3387157638229508,2.7115700844348587,1.4936750022442373,3.1589989227985065,3.8576272204604862,0.9013202448290338,1.589989372507398,1.4674877304627796,5.266062463453959,4.848771610187976,1.5530088831140525,0.8306441511707789,0.3736414551533059,9.070035160402805,0.31710637550451926,3.6968719053913883,1.0958624898171363,1.813013506953373,1.7081480841441772,2.8786150662135603,3.213948586451999,1.9715832335882741,1.4449511783899618,1.2784506166697216
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11969608480712397,0.0,0.15961729443633868,0.0,0.0,0.11969608480712397,0.0,0.13822288237312833,0.12624232884701844,0.0,0.0,0.0
2019-03-14,1.8414402732738429,3.1458967969850375,2.7041318395205147,3.509867819099674,1.4774867176541886,1.320087874298994,2.78613023657148,1.476172414998778,1.0663505040790127,2.6807305105181127,1.7069961834704925,6.069087478972934,6.200343889645147,6.498540157995598,1.622295008151713,4.546004918489515,1.309601523209328,2.320876763028277,1.172527190939512,2.3344999628889385,1.439426840683362,1.5988387073450625,0.8411219532956906,1.845025203667169,2.2304350663167622
2019-03-15,1.1103141774967624,0.8313157865954388,1.0495131058004383,1.0276117567389813,0.8688989748889956,0.640503692442747,0.5502751234486951,0.31359397225314,0.43273779337798673,1.0428942974058588,1.0268232728976296,1.1105776519254422,0.8666056944491893,0.8266839540867456,1.0810208517902113,0.5569979382222047,1.2030892847886532,0.40780422629258534,1.1607502085514352,0.38014999404644195,0.9460957408088182,0.7690966992177508,0.5211156911326386,0.4885663092256042,0.4005717869839219
2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14494560774065027,0.0,0.3940760015739366,0.0,0.0,0.0,0.2419385236426487
2019-03-17,1.2484494007741105,1.4192892558893844,2.1881429067773426,1.276912083359497,1.6369842398523653,1.3990947063977892,0.943867755144811,0.833638755669312,0.9242723943881909,1.3551498331538825,1.1290834082950978,1.4080554121907178,1.097344916667592,1.1977039444664466,1.277572175679989,1.1731499974018849,1.8360993819572682,1.2496735044760607,2.066367375762747,1.2422578485450262,2.460263210115468,1.7862791592553282,1.404371161951425,1.2856727993853392,1.4901008403806952
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,1.2915842041462755,2.102268910530252,6.256586898719327,3.379217740650716,6.576916029312452,8.255800019134947,1.161822773910919,1.9782142005680798,5.530261930872451,4.484965913591119,2.3200165662349255,2.672545118578159,1.1235179902940018,1.5906497985899053,2.158310885938444,1.0712363623372076,1.5586466626243363,1.556699263252355,6.817747998013322,4.742458159275232,8.83719506251343,8.072925337228062,5.3418877575778385,6.772635134589488,11.414630785130377
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14063065436044628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
