SEQ,LONG,LAT,LOCAL_ED,LOCALIZACA,REFERENCIA,DATA,MES,H_INICIO,H_FIM,DURACAO,DUR_H,id_estacao,codestacao,latitude,longitude,nome,id_municip,rede,tipoestaca,geocodigo,cidade,xcoord,ycoord
729.00000,-46.64249,-23.53660,AV RIO BRANCO,AV RIO BRANCO REPUBLICA,AV DUQ DE CAXIAS-BAIRROCENTRO - UNICA-SE,2019/04/06,4.00000,14:45:00,16:08:00,01:23:00,1.38000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
755.00000,-46.64171,-23.53785,AV RIO BRANCO,AV RIO BRANCO,ALTURA DO NUMERO 633-BAIRROCENTRO - UNICA-SE,2019/04/08,4.00000,14:34:00,14:35:00,00:01:00,0.02000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
756.00000,-46.64123,-23.53856,AV RIO BRANCO,AV RIO BRANCO,ALTURA DO NUMERO 547-BAIRROCENTRO - NAO INFORMADA-SE,2019/04/08,4.00000,14:37:00,16:06:00,01:29:00,1.48000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
758.00000,-46.63982,-23.54029,AV RIO BRANCO,AV RIO BRANCO,ALTURA DO NUMERO 313-BAIRROCENTRO - UNICA-SE,2019/04/08,4.00000,17:52:00,19:07:00,01:15:00,1.25000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
761.00000,-46.61477,-23.54181,AV RANGEL PESTANA,AV RANGEL PESTANA,R GOMES CARDIM-CENTROBAIRRO-MO,2019/04/08,4.00000,18:06:00,18:44:00,00:38:00,0.63000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
762.00000,-46.61043,-23.53974,AV CELSO GARCIA,AV CELSO GARCIA,R DR COSTA VALENTE-CENTROBAIRRO-MO,2019/04/08,4.00000,18:10:00,18:44:00,00:34:00,0.57000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
787.00000,-46.63074,-23.53993,AV SEN QUEIROS,AV SEN QUEIROS,R BR DE DUPRAT - UNICO,2019/04/16,4.00000,10:52:00,11:03:00,00:11:00,0.18000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
789.00000,-46.63074,-23.53993,R BR DE DUPRAT,R BR DE DUPRAT,AV SEN QUEIROS - ├ÜNICO,2019/04/22,4.00000,08:20:00,10:20:00,02:00:00,2.00000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
790.00000,-46.63074,-23.53993,AV SEN QUEIROS,AV SEN QUEIROS,R BR DE DUPRAT - UNICO,2019/04/23,4.00000,18:03:00,18:16:00,00:13:00,0.22000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
791.00000,-46.63074,-23.53993,R BR DE DUPRAT,R BR DE DUPRAT,AV SEN QUEIROS - ├ÜNICO,2019/04/25,4.00000,07:27:00,07:40:00,00:13:00,0.22000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
793.00000,-46.63259,-23.54431,AV VINTE E CINCO DE MARCO,VINTE E CINCO DE MAR├çO,LADEIRA PORTO GERAL-CENTROBAIRRO-SE,2019/04/26,4.00000,15:53:00,19:00:00,03:07:00,3.12000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
794.00000,-46.62958,-23.55681,R GLICERIO,R GLICERIO,R S PAULO-UNICO - UNICA-SE,2019/04/26,4.00000,16:01:00,16:52:00,00:51:00,0.85000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
795.00000,-46.62856,-23.55717,R SAO PAULO,R S PAULO,R TEIXEIRA LEITE-AMBOS - SE,2019/04/26,4.00000,16:11:00,16:34:00,00:23:00,0.38000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
796.00000,-46.62710,-23.54285,AV MERCURIO,AV MERCURIO,PC S VITO-BAIRROCENTRO-SE,2019/04/26,4.00000,16:15:00,19:00:00,02:45:00,2.75000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
798.00000,-46.63011,-23.54189,R DA CANTAREIRA,R DA CANTAREIRA BOM RETIRO,R COMEN AFONSO KHERLAKIAN-UNICO - UNICA-SE,2019/04/26,4.00000,16:27:00,19:20:00,02:53:00,2.88000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
799.00000,-46.63011,-23.54189,R DA CANTAREIRA,RUA DA CANTAREIRA,R COMENDADOR AFONSO KHERLAKIAN-UNICO-SE,2019/04/26,4.00000,15:55:00,19:20:00,00:23:00,0.38000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
800.00000,-46.64177,-23.53758,AV RIO BRANCO,AV RIO BRANCO REPUBLICA,R GAL OSORIO-BAIRROCENTRO - UNICA-SE,2019/04/26,4.00000,16:32:00,17:25:00,00:53:00,0.88000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
802.00000,-46.62308,-23.55225,AV ALCANTARA MACHADO,AV ALCANTARA MACHADO,ALTURA DO NUMERO 200-AMBOS - UNICA-MO,2019/04/26,4.00000,16:39:00,18:20:00,01:41:00,1.68000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
804.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO-UNICO - ESQUERDA-SE,2019/04/26,4.00000,16:46:00,16:47:00,00:01:00,0.02000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
805.00000,-46.62947,-23.54036,AV MERCURIO,AV MERCURIO,R DA CANTAREIRA-UNICO - ESQUERDA-SE,2019/04/26,4.00000,16:50:00,17:25:00,00:35:00,0.58000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
808.00000,-46.63877,-23.54840,TN ANHANGABAU,TN ANHANGABAU,EMBOQUE SUL - ERA/ST (S├ë),2019/04/28,4.00000,18:28:00,19:24:00,00:56:00,0.93000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
811.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO - ├ÜNICO (S├ë),2019/04/29,4.00000,04:38:00,04:47:00,00:09:00,0.15000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
832.00000,-46.62349,-23.55191,AV ALCANTARA MACHADO,AV ALCANTARA MACHADO,R WANDENKOLK-BAIRROCENTRO - EXP-MO,2019/06/03,6.00000,07:09:00,13:25:00,06:16:00,6.27000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
835.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO-UNICO-SE,2019/06/03,6.00000,07:32:00,07:44:00,00:12:00,0.20000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
840.00000,-46.61766,-23.53789,R ORIENTE,R ORIENTE,R MILLER-UNICO-MO,2019/06/03,6.00000,08:13:00,13:10:00,04:57:00,4.95000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
841.00000,-46.61477,-23.54181,AV RANGEL PESTANA,AV RANGEL PESTANA,R GOMES CARDIM-CENTROBAIRRO-MO,2019/06/03,6.00000,08:17:00,13:04:00,04:47:00,4.78000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
842.00000,-46.61156,-23.54003,AV CELSO GARCIA,AV CELSO GARCIA,R JOSE DE ALENCAR-CENTROBAIRRO-MO,2019/06/03,6.00000,08:21:00,14:53:00,06:32:00,6.53000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
857.00000,-46.62642,-23.53158,AV DO ESTADO,AV DO ESTADO BOM RETIRO,ALTURA DO NUMERO 1902-SANTANAIPIRANGA-SE,2019/07/04,7.00000,08:24:00,08:34:00,00:10:00,0.17000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
870.00000,-46.64249,-23.53660,AV RIO BRANCO,AV RIO BRANCO REPUBLICA,AV DUQ DE CAXIAS-BAIRROCENTRO-SE,2019/07/04,7.00000,14:55:00,15:06:00,00:11:00,0.18000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
871.00000,-46.63312,-23.53538,AV SEN QUEIROS,AV SEN QUEIROS REPUBLICA,R FLORENCIO DE ABREU-BAIRROCENTRO - DIREITA-SE,2019/07/04,7.00000,15:01:00,15:05:00,00:04:00,0.07000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
876.00000,-46.63231,-23.54183,R VINTE E CINCO DE MARCO,R VINTE E CINCO DE MARCO,ALTURA DO NUMERO 595-UNICO-SE,2019/07/04,7.00000,16:13:00,16:28:00,00:15:00,0.25000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
877.00000,-46.63106,-23.54789,R VINTE E CINCO DE MARCO,R VINTE E CINCO DE MARCO,ALTURA DO NUMERO 205-UNICO-SE,2019/07/04,7.00000,16:17:00,16:26:00,00:09:00,0.15000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
878.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO-AMBOS-SE,2019/07/04,7.00000,17:22:00,19:36:00,02:14:00,2.23000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
883.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO-UNICO-SE,2019/07/04,7.00000,23:41:00,08:09:00,23/01/1900 08:28:00,8.47000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
903.00000,-46.62704,-23.54312,AV MERCURIO,AV MERCURIO,PC S VITO-BAIRROCENTRO-SE,2019/07/05,7.00000,07:51:00,08:09:00,00:18:00,0.30000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
912.00000,-46.64200,-23.52993,R ANHAIA,R ANHAIA,R SILVA PINTO ├ÜNICO,2019/09/01,9.00000,00:28:00,01:12:00,00:44:00,0.73000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
914.00000,-46.64167,-23.53791,AV RIO BRANCO,AV. RIO BRANCO,ALTURA DO N├ÜMERO 633 ├ÜNICO,2019/09/01,9.00000,14:24:00,00:10:00,09:46:00,9.77000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
915.00000,-46.62433,-23.52869,AV CRUZEIRO DO SUL,AV. CRUZEIRO DO SUL,ALTURA DO N├ÜMERO 400 IPIRANGA/SANTANA,2019/09/01,9.00000,19:05:00,00:10:00,05:05:00,5.08000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
917.00000,-46.63881,-23.54941,PC DA BANDEIRA,PC. DA. BANDEIRA,AV VINTE E TRES DE MAIO CENTRO/BAIRRO - N├âO INFORMADA,2019/09/02,9.00000,04:35:00,05:20:00,00:45:00,0.75000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
919.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO (SE),PC S VITO ├ÜNICO ESQUERDA,2019/09/02,9.00000,06:15:00,06:59:00,00:44:00,0.73000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
920.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S VITO ├ÜNICO ESQUERDA,2019/09/02,9.00000,06:27:00,06:42:00,00:15:00,0.25000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
922.00000,-46.63633,-23.55012,R SEN FEIJO,R. SEN. FEIJO,ALTURA DO N├ÜMERO 177 ├ÜNICO,2019/09/05,9.00000,11:24:00,12:13:00,00:49:00,0.82000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
927.00000,-46.61156,-23.54003,AV CELSO GARCIA,AV. CELSO GARCIA,R JOSE DE ALENCAR CENTRO/BAIRRO,2019/10/28,10.00000,07:36:00,11:02:00,03:26:00,3.43000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
939.00000,-46.62947,-23.54036,AV MERCURIO,AV. MERCURIO (SE),R DA CANTAREIRA BAIRRO/CENTRO,2019/11/05,11.00000,18:12:00,19:05:00,00:53:00,0.88000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
941.00000,-46.61477,-23.54181,AV RANGEL PESTANA,AV. RANGEL PESTANA (BRAS),R GOMES CARDIM - C/B,2019/11/05,11.00000,18:15:00,18:54:00,00:39:00,0.65000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
946.00000,-46.63881,-23.54941,AV VINTE E TRES DE MAIO,AV. VINTE E TRES DE MAIO (LIBERDADE),PC DA BANDEIRA SANTANA/AEROPORTO,2019/11/05,11.00000,18:23:00,18:43:00,00:20:00,0.33000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
953.00000,-46.61386,-23.54126,AV RANGEL PESTANA,AV. RANGEL PESTANA (BRAS),R BRIG MACHADO - C/B,2019/11/05,11.00000,18:35:00,18:55:00,00:20:00,0.33000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
961.00000,-46.64168,-23.53753,AV RIO BRANCO,AV. RIO BRANCO (REPUBLICA),R GAL OSORIO - B/C,2019/11/05,11.00000,19:27:00,03:00:00,08:16:00,8.27000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
974.00000,-46.63715,-23.54713,VD DO CHA,VD. DO. CHA,ALTURA DO NUMERO 40 PATRIARCA/R AZEVEDO,2019/11/06,11.00000,12:17:00,12:30:00,00:13:00,0.22000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
975.00000,-46.62776,-23.53926,R PAULA SOUSA,R. PAULA SOUSA,ALTURA DO N├ÜMERO 556 - ├ÜNICO,2019/11/09,11.00000,09:07:00,09:47:00,00:40:00,0.67000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
976.00000,-46.63755,-23.55609,AV VINTE E TRES DE MAIO,AV. VINTE E TRES DE MAIO (LIBERDADE),VD JACEGUAI - SANTANA/AEROPORTO,2019/11/10,11.00000,07:20:00,07:22:00,00:02:00,0.03000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
977.00000,-46.64363,-23.53308,AL GLETE,AL. GLETE,AL. BR DE. PIRACICABA - ├ÜNICO,2019/11/12,11.00000,13:00:00,13:07:00,00:07:00,0.12000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
978.00000,-46.64363,-23.53308,AL GLETE,AL. GLETE,AL. BR DE. PIRACICABA - ├ÜNICO,2019/11/12,11.00000,18:14:00,22:50:00,04:36:00,4.60000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
984.00000,-46.62756,-23.54909,AV DO ESTADO,AV. DO. ESTADO,VD VINTE E CINCO DE MARCO - SANTANA/IPIRANGA,2019/11/14,11.00000,22:59:00,01:27:00,23/01/1900 02:28:00,2.47000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
987.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - ├ÜNICO- ESQUERDA,2019/11/15,11.00000,05:35:00,,,0.00000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1016.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - ├ÜNICO - ESQUERDA,2019/11/27,11.00000,19:21:00,20:54:00,01:33:00,1.55000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1020.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - ├ÜNICO,2019/11/28,11.00000,00:31:00,03:15:00,02:44:00,2.73000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1022.00000,-46.62308,-23.55225,AV ALCANTARA MACHADO,AV. ALCANTARA MACHADO,ALTURA DO N├ÜMERO 190 - B/C - EXP,2019/11/28,11.00000,09:12:00,09:34:00,00:22:00,0.37000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1026.00000,-46.64363,-23.53308,AL GLETE,AL. GLETE,ALTURA DO N├ÜMERO 218 - C/B,2019/11/28,11.00000,14:45:00,15:11:00,00:26:00,0.43000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1027.00000,-46.64283,-23.53414,AL BR DE PIRACICABA,AL. BR. DE. PIRACICABA,ALTURA DO N├ÜMERO 223 - B/C,2019/11/28,11.00000,14:50:00,15:12:00,00:22:00,0.37000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1034.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - UNICO - ESQUERDA,2019/12/05,12.00000,17:37:00,19:45:00,02:08:00,2.13000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1048.00000,-46.63185,-23.54748,R DR BITTENCOURT RODRIGUES,R. DR. BETTENCOURT RODRIGUES,ALTURA DO NUMERO 268 - UNICO,2019/12/09,12.00000,17:13:00,19:24:00,02:11:00,2.18000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1052.00000,-46.62826,-23.55400,R GLICERIO,R. GLICERIO,ALTURA DO NUMERO 194 - UNICO,2019/12/10,12.00000,14:27:00,14:41:00,00:14:00,0.23000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1060.00000,-46.62815,-23.53722,R DA CANTAREIRA,R. DA CANTAREIRA (BOM RETIRO),R MAUA - UNICO - UNICA,2019/12/10,12.00000,15:10:00,15:52:00,00:42:00,0.70000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1064.00000,-46.61477,-23.54181,AV RANGEL PESTANA,AV. RANGEL PESTANA (BRAS),R GOMES CARDIM - CENTRO/BAIRRO,2019/12/10,12.00000,15:27:00,18:10:00,02:43:00,2.72000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1066.00000,-46.64177,-23.53758,AV RIO BRANCO,AV. RIO BRANCO,R DOS GUSMOES - BAIRRO/CENTRO,2019/12/10,12.00000,15:38:00,15:48:00,00:10:00,0.17000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1069.00000,-46.64168,-23.53753,AV RIO BRANCO,AV. RIO BRANCO (REPUBLICA),R GAL OSORIO - BAIRRO/CENTRO,2019/12/10,12.00000,15:44:00,16:51:00,01:07:00,1.12000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1070.00000,-46.63094,-23.54320,R BR DE DUPRAT,R. BR. DE. DUPRAT,ALTURA DO NUMERO 115 - UNICO - UNICA,2019/12/10,12.00000,15:44:00,15:49:00,00:05:00,0.08000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1073.00000,-46.63277,-23.54942,R VENCESLAU BRAS,R. VENCESLAU BRAS,R IRMA. SIMPLICIANA - UNICO,2019/12/10,12.00000,16:19:00,17:24:00,01:05:00,1.08000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1074.00000,-46.64167,-23.53791,AV RIO BRANCO,AV. RIO BRANCO,ALTURA DO NUMERO 633 - BAIRRO/CENTRO,2019/12/10,12.00000,16:29:00,16:42:00,00:13:00,0.22000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1083.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - ESQUERDA,2019/12/10,12.00000,19:04:00,19:41:00,00:37:00,0.62000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1086.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - BAIRRO/CENTRO,2019/12/11,12.00000,05:55:00,06:16:00,00:21:00,0.35000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1095.00000,-46.64241,-23.54130,R AURORA,R. AURORA,ALTURA DO NUMERO 676 - AMBOS,2019/12/11,12.00000,17:53:00,19:09:00,01:16:00,1.27000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1097.00000,-46.62704,-23.54312,AV MERCURIO,AV. MERCURIO,PC S. VITO - ESQUERDA,2019/12/11,12.00000,18:17:00,18:32:00,00:15:00,0.25000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1098.00000,-46.62712,-23.54287,PC SAO VITO,PC. S VITO (SE),AV MERCURIO - UNICO - ESQUERDA,2019/12/11,12.00000,18:22:00,18:32:00,00:10:00,0.17000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1099.00000,-46.63195,-23.54729,R DR BITTENCOURT RODRIGUES,R. DR. BETTENCOURT RODRIGUES,PC FERNANDO COSTA - UNICO - UNICA,2019/12/11,12.00000,18:23:00,19:22:00,00:59:00,0.98000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1104.00000,-46.63940,-23.54979,PC DA BANDEIRA,PC. DA. BANDEIRA,ALTURA DO NUMERO 58 - UNICO,2019/12/14,12.00000,16:06:00,17:08:00,01:02:00,1.03000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1108.00000,-46.63891,-23.54979,PC DA BANDEIRA,PC. DA. BANDEIRA,R STO AMARO - CENTRO/BAIRRO,2019/12/14,12.00000,16:27:00,16:34:00,00:07:00,0.12000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1126.00000,-46.64168,-23.53753,AV RIO BRANCO,AV. RIO BRANCO (REPUBLICA),R GAL OSORIO - BAIRRO/CENTRO,2019/12/17,12.00000,16:35:00,18:00:00,01:25:00,1.42000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1133.00000,-46.61570,-23.54242,R JOAQUIM NABUCO,R. JOAQUIM NABUCO,AV RANGEL PESTANA - BAIRRO/CENTRO,2019/12/18,12.00000,08:02:00,09:11:00,01:09:00,1.15000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1134.00000,-46.63715,-23.54713,VD DO CHA,VD. DO. CHA,ALTURA DO NUMERO 0 - PATRIARCA/R AZEVEDO,2019/12/18,12.00000,13:01:00,13:34:00,00:33:00,0.55000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
1139.00000,-46.64115,-23.53824,AV RIO BRANCO,AV. RIO BRANCO (REPUBLICA),R DOS GUSMOES - BAIRRO/CENTRO,2019/12/23,12.00000,14:23:00,15:17:00,00:54:00,0.90000,3809,355030857A,-23.54100,-46.62900,Centro,2692,CEMADEN,Pluviométrica,3550308,SÃO PAULO,-46.62900,-23.54100
